d0_date,v2_r1_cell,v2_r1_light,v2_r1_score,v2_r1_case_key,v2_r1_reason,v2_r2_cell,v2_r2_light,v2_r2_score,v2_r2_case_key,v2_r2_reason,v2_r3_cell,v2_r3_light,v2_r3_score,v2_r3_case_key,v2_r3_reason,hybrid_r1_cell,hybrid_r1_light,hybrid_r1_score,hybrid_r1_case_key,hybrid_r1_reason,hybrid_r2_cell,hybrid_r2_light,hybrid_r2_score,hybrid_r2_case_key,hybrid_r2_reason,hybrid_r3_cell,hybrid_r3_light,hybrid_r3_score,hybrid_r3_case_key,hybrid_r3_reason,v2_green,v2_red,hybrid_green,hybrid_red,v2_avg_down,hybrid_avg_down,date_verdict,current_v2_count,hybrid_count,overlap_count,current_only_count,hybrid_only_count,overlap_codes,current_only_codes,hybrid_only_codes
2025-05-30,🔴 MDS테크 (086960),RED,-2.0,V2|2025-05-30|R1|086960,-3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 애경케미칼 (161000),RED,2.0,V2|2025-05-30|R2|161000,+3 먼저 / +5 도달 / -5 도달,🔴 LK삼양 (225190),RED,-10.0,V2|2025-05-30|R3|225190,-3 먼저 / -5 도달 / -10 도달,🟢 한화솔루션 (009830),GREEN,6,HYBRID_D0_RISK_FILTER|2025-05-30|R1|009830,+3 먼저 / +5 도달 / D1 종가 양호,🟢 고려아연 (010130),GREEN,2,HYBRID_D0_RISK_FILTER|2025-05-30|R2|010130,+3 먼저 / -2 먼저 / +5 도달,🟢 케이씨텍 (281820),GREEN,7,HYBRID_D0_RISK_FILTER|2025-05-30|R3|281820,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,3.0,0.0,-8.636731828496329,-0.9646434560565279,HYBRID 방어 우세,3,3,0,3,3,,086960|161000|225190,009830|010130|281820
2025-06-02,🔴 바이오비쥬 (489460),RED,-12.0,V2|2025-06-02|R1|489460,-3 먼저 / -5 도달 / -10 도달 / 점심 -3 이하,🔴 LK삼양 (225190),RED,-5.0,V2|2025-06-02|R2|225190,+3 먼저 / -2 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 삼성중공업 (010140),RED,-3.0,V2|2025-06-02|R3|010140,-3 먼저 / D1 종가 양호 / 점심 양호,🟢 한화비전 (489790),GREEN,4,HYBRID_D0_RISK_FILTER|2025-06-02|R1|489790,+3 먼저,🔴 엘앤에프 (066970),RED,4,HYBRID_D0_RISK_FILTER|2025-06-02|R2|066970,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 에코프로머티 (450080),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-02|R3|450080,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,2.0,1.0,-8.368063147510673,-4.0578775711020825,HYBRID 방어 우세,3,3,0,3,3,,010140|225190|489460,066970|450080|489790
2025-06-04,🔴 미래에셋증권 (006800),RED,-7.0,V2|2025-06-04|R1|006800,-3 먼저 / +5 도달 / -5 도달,🔴 바이오비쥬 (489460),RED,-7.0,V2|2025-06-04|R2|489460,+2 먼저 / -3 먼저 / -5 도달 / D1 종가 -3 이하,🔴 LK삼양 (225190),RED,-8.0,V2|2025-06-04|R3|225190,-3 먼저 / -5 도달,🟢 한화비전 (489790),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-04|R1|489790,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 에코프로머티 (450080),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-04|R2|450080,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 세아제강 (306200),GREEN,2,HYBRID_D0_RISK_FILTER|2025-06-04|R3|306200,+2 먼저 / -1 먼저,0.0,3.0,3.0,0.0,-7.326858986132986,-1.4413206582693812,HYBRID 방어 우세,3,3,0,3,3,,006800|225190|489460,306200|450080|489790
2025-06-05,🟢 미래에셋증권 (006800),GREEN,7.0,V2|2025-06-05|R1|006800,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 바이오비쥬 (489460),RED,-1.0,V2|2025-06-05|R2|489460,+1 먼저 / -3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 두산에너빌리티 (034020),GREEN,7.0,V2|2025-06-05|R3|034020,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화솔루션 (009830),RED,-3,HYBRID_D0_RISK_FILTER|2025-06-05|R1|009830,-3 먼저 / +5 도달 / D1 종가 양호,🟢 한화비전 (489790),GREEN,4,HYBRID_D0_RISK_FILTER|2025-06-05|R2|489790,+3 먼저,🟢 미래에셋증권 (006800),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-05|R3|006800,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,2.0,1.0,-1.3353835218875674,-2.0525129411783527,둘 다 양호,3,3,1,2,2,006800,034020|489460,009830|489790
2025-06-09,🟢 미래에셋증권 (006800),GREEN,7.0,V2|2025-06-09|R1|006800,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 카카오 (035720),GREEN,5.0,V2|2025-06-09|R2|035720,+3 먼저 / +5 도달,🔴 한국정보인증 (053300),RED,-5.0,V2|2025-06-09|R3|053300,+3 먼저 / -2 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 한화비전 (489790),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-09|R1|489790,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화엔진 (082740),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-09|R2|082740,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 전진건설로봇 (079900),GREEN,5,HYBRID_D0_RISK_FILTER|2025-06-09|R3|079900,+3 먼저 / -1 먼저 / D1 종가 양호 / 점심 양호,2.0,1.0,3.0,0.0,-4.339594274832922,-1.9904491872026921,HYBRID 방어 우세,3,3,0,3,3,,006800|035720|053300,079900|082740|489790
2025-06-10,🟢 한화시스템 (272210),GREEN,7.0,V2|2025-06-10|R1|272210,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 카카오 (035720),GREEN,6.0,V2|2025-06-10|R2|035720,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한국정보인증 (053300),GREEN,4.0,V2|2025-06-10|R3|053300,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화비전 (489790),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-10|R1|489790,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화솔루션 (009830),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-10|R2|009830,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟡 농심 (004370),YELLOW,0,HYBRID_D0_RISK_FILTER|2025-06-10|R3|004370,+1 먼저 / -2 먼저 / D1 종가 양호 / 점심 양호,3.0,0.0,2.0,0.0,-1.7328763060246628,-0.5604233085775364,V2 공격 우세,3,3,0,3,3,,035720|053300|272210,004370|009830|489790
2025-06-11,🟢 한화시스템 (272210),GREEN,7.0,V2|2025-06-11|R1|272210,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 카카오 (035720),GREEN,4.0,V2|2025-06-11|R2|035720,+3 먼저 / -1 먼저 / +5 도달,🔴 한화솔루션 (009830),RED,-10.0,V2|2025-06-11|R3|009830,-3 먼저 / -5 도달 / -10 도달,🔴 한화비전 (489790),RED,1,HYBRID_D0_RISK_FILTER|2025-06-11|R1|489790,+2 먼저 / -3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화시스템 (272210),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-11|R2|272210,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 엘앤에프 (066970),RED,4,HYBRID_D0_RISK_FILTER|2025-06-11|R3|066970,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,1.0,2.0,-6.481984333746985,-4.012349143979791,V2 공격 우세,3,3,1,2,2,272210,009830|035720,066970|489790
2025-06-12,🟢 한화시스템 (272210),GREEN,7.0,V2|2025-06-12|R1|272210,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화솔루션 (009830),RED,-1.0,V2|2025-06-12|R2|009830,+3 먼저 / -5 도달 / -10 도달,🔴 한신기계 (011700),RED,-7.0,V2|2025-06-12|R3|011700,-3 먼저 / +5 도달 / -5 도달,🟠 농심 (004370),ORANGE,-3,HYBRID_D0_RISK_FILTER|2025-06-12|R1|004370,-2 먼저,🟢 한화시스템 (272210),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-12|R2|272210,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화솔루션 (009830),RED,-1,HYBRID_D0_RISK_FILTER|2025-06-12|R3|009830,+3 먼저 / -5 도달 / -10 도달,1.0,2.0,1.0,1.0,-7.4693314454900985,-6.363221595874528,HYBRID 방어 우세,3,3,2,1,1,009830|272210,011700,004370
2025-06-13,🔴 한화솔루션 (009830),RED,1.0,V2|2025-06-13|R1|009830,+3 먼저 / -5 도달 / -10 도달 / D1 종가 양호 / 점심 양호,🔴 STX그린로지스 (465770),RED,-4.0,V2|2025-06-13|R2|465770,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 한신기계 (011700),GREEN,3.0,V2|2025-06-13|R3|011700,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호,🟢 한화비전 (489790),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-13|R1|489790,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 미스토홀딩스 (081660),RED,-4,HYBRID_D0_RISK_FILTER|2025-06-13|R2|081660,+1 먼저 / -3 먼저,🟢 전진건설로봇 (079900),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-13|R3|079900,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,2.0,1.0,-9.9699416753912,-2.5852466948357335,HYBRID 방어 우세,3,3,0,3,3,,009830|011700|465770,079900|081660|489790
2025-06-16,🔴 KBI동양철관 (008970),RED,-14.0,V2|2025-06-16|R1|008970,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 더즌 (462860),RED,-1.0,V2|2025-06-16|R2|462860,+1 먼저 / -3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 STX그린로지스 (465770),RED,-11.0,V2|2025-06-16|R3|465770,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 한국전력 (015760),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-16|R1|015760,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한미약품 (128940),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-16|R2|128940,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 엘앤에프 (066970),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-16|R3|066970,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,3.0,0.0,-9.925246032131847,-0.8388810963707286,HYBRID 방어 우세,3,3,0,3,3,,008970|462860|465770,015760|066970|128940
2025-06-17,🔴 KBI동양철관 (008970),RED,-8.0,V2|2025-06-17|R1|008970,-3 먼저 / -5 도달,🟢 더즌 (462860),GREEN,7.0,V2|2025-06-17|R2|462860,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 STX그린로지스 (465770),RED,2.0,V2|2025-06-17|R3|465770,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🟢 아이씨티케이 (456010),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-17|R1|456010,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 엘앤에프 (066970),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-17|R2|066970,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 세아제강 (306200),RED,-5,HYBRID_D0_RISK_FILTER|2025-06-17|R3|306200,-3 먼저,1.0,2.0,2.0,1.0,-7.293426417719239,-2.8883245926761134,HYBRID 방어 우세,3,3,0,3,3,,008970|462860|465770,066970|306200|456010
2025-06-18,🔴 시선AI (340810),RED,-10.0,V2|2025-06-18|R1|340810,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🔴 KBI동양철관 (008970),RED,-8.0,V2|2025-06-18|R2|008970,-3 먼저 / -5 도달,🔴 더즌 (462860),RED,4.0,V2|2025-06-18|R3|462860,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 농심 (004370),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-18|R1|004370,+3 먼저 / D1 종가 양호 / 점심 양호,🔴 아이씨티케이 (456010),RED,-7,HYBRID_D0_RISK_FILTER|2025-06-18|R2|456010,-3 먼저 / +5 도달 / -5 도달,🟢 엔켐 (348370),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-18|R3|348370,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,2.0,1.0,-7.445433383831546,-2.708953936081341,HYBRID 방어 우세,3,3,0,3,3,,008970|340810|462860,004370|348370|456010
2025-06-19,🔴 시선AI (340810),RED,-11.0,V2|2025-06-19|R1|340810,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 카카오 (035720),GREEN,4.0,V2|2025-06-19|R2|035720,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 미투온 (201490),RED,-5.0,V2|2025-06-19|R3|201490,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 엘앤에프 (066970),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-19|R1|066970,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 아이씨티케이 (456010),RED,-6,HYBRID_D0_RISK_FILTER|2025-06-19|R2|456010,+1 먼저 / -3 먼저 / +5 도달 / -5 도달,🔴 한화오션 (042660),RED,-9,HYBRID_D0_RISK_FILTER|2025-06-19|R3|042660,-3 먼저 / -5 도달 / -10 도달 / 점심 양호,1.0,2.0,1.0,2.0,-7.13860095204096,-5.534762572072963,둘 다 위험,3,3,0,3,3,,035720|201490|340810,042660|066970|456010
2025-06-20,🔴 카카오뱅크 (323410),RED,-4.0,V2|2025-06-20|R1|323410,-3 먼저 / +5 도달,🔴 시선AI (340810),RED,-7.0,V2|2025-06-20|R2|340810,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 카카오 (035720),RED,2.0,V2|2025-06-20|R3|035720,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 한진칼 (180640),RED,-14,HYBRID_D0_RISK_FILTER|2025-06-20|R1|180640,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 한화오션 (042660),RED,-14,HYBRID_D0_RISK_FILTER|2025-06-20|R2|042660,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 아이씨티케이 (456010),RED,-11,HYBRID_D0_RISK_FILTER|2025-06-20|R3|456010,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,3.0,-8.826043321932103,-9.082394170994585,둘 다 위험,3,3,0,3,3,,035720|323410|340810,042660|180640|456010
2025-06-23,🟢 카카오뱅크 (323410),GREEN,6.0,V2|2025-06-23|R1|323410,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 세아메카닉스 (396300),GREEN,7.0,V2|2025-06-23|R2|396300,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 카카오 (035720),RED,-1.0,V2|2025-06-23|R3|035720,+3 먼저 / -2 먼저 / +5 도달 / -5 도달 / -10 도달,🟢 크래프톤 (259960),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-23|R1|259960,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 한화비전 (489790),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-23|R2|489790,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 KBI동양철관 (008970),RED,4,HYBRID_D0_RISK_FILTER|2025-06-23|R3|008970,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,2.0,1.0,-6.2101627380757565,-2.6683922505069755,둘 다 양호,3,3,0,3,3,,035720|323410|396300,008970|259960|489790
2025-06-24,🟢 한국전력 (015760),GREEN,7.0,V2|2025-06-24|R1|015760,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 다날 (064260),RED,-13.0,V2|2025-06-24|R2|064260,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 카카오뱅크 (323410),RED,-12.0,V2|2025-06-24|R3|323410,-3 먼저 / -5 도달 / -10 도달 / 점심 -3 이하,🟢 한화비전 (489790),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-24|R1|489790,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 두산에너빌리티 (034020),RED,-14,HYBRID_D0_RISK_FILTER|2025-06-24|R2|034020,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 파미셀 (005690),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-24|R3|005690,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,2.0,1.0,-12.137486136410653,-2.748912164589368,HYBRID 방어 우세,3,3,0,3,3,,015760|064260|323410,005690|034020|489790
2025-06-25,🔴 한국전력 (015760),RED,-6.0,V2|2025-06-25|R1|015760,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🔴 다날 (064260),RED,-13.0,V2|2025-06-25|R2|064260,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한국전력 (015760),RED,-6.0,V2|2025-06-25|R3|015760,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🔴 다날 (064260),RED,-13,HYBRID_D0_RISK_FILTER|2025-06-25|R1|064260,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 STX엔진 (077970),RED,-10,HYBRID_D0_RISK_FILTER|2025-06-25|R2|077970,-3 먼저 / -5 도달 / 점심 -3 이하,🔴 STX그린로지스 (465770),RED,-4,HYBRID_D0_RISK_FILTER|2025-06-25|R3|465770,-3 먼저 / +5 도달,0.0,3.0,0.0,3.0,-10.77493656060902,-9.870661207000808,둘 다 위험,2,3,1,1,2,064260,015760,077970|465770
2025-06-26,🔴 한국전력 (015760),RED,-14.0,V2|2025-06-26|R1|015760,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 다날 (064260),GREEN,7.0,V2|2025-06-26|R2|064260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한국전력 (015760),RED,-14.0,V2|2025-06-26|R3|015760,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 GS건설 (006360),RED,-7,HYBRID_D0_RISK_FILTER|2025-06-26|R1|006360,+1 먼저 / -3 먼저 / -5 도달,🔴 카카오 (035720),RED,-12,HYBRID_D0_RISK_FILTER|2025-06-26|R2|035720,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 STX엔진 (077970),RED,-7,HYBRID_D0_RISK_FILTER|2025-06-26|R3|077970,+1 먼저 / -3 먼저 / -5 도달,1.0,2.0,0.0,3.0,-10.195025368699957,-6.409864620026281,V2 공격 우세,2,3,0,2,3,,015760|064260,006360|035720|077970
2025-06-27,🔴 한국전력 (015760),RED,-4.0,V2|2025-06-27|R1|015760,+3 먼저 / -2 먼저 / -5 도달 / -10 도달,🟢 콜마홀딩스 (024720),GREEN,7.0,V2|2025-06-27|R2|024720,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 서울옥션 (063170),RED,-8.0,V2|2025-06-27|R3|063170,-3 먼저 / -5 도달,🔴 한국전력 (015760),RED,-4,HYBRID_D0_RISK_FILTER|2025-06-27|R1|015760,+3 먼저 / -2 먼저 / -5 도달 / -10 도달,🟢 KBI동양철관 (008970),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-27|R2|008970,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 두산에너빌리티 (034020),RED,4,HYBRID_D0_RISK_FILTER|2025-06-27|R3|034020,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,1.0,2.0,-7.328081100069151,-5.788918960401257,둘 다 위험,3,3,1,2,2,015760,024720|063170,008970|034020
2025-06-30,🔴 콜마홀딩스 (024720),RED,-14.0,V2|2025-06-30|R1|024720,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 휴림로봇 (090710),RED,-12.0,V2|2025-06-30|R2|090710,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한국전력 (015760),RED,-12.0,V2|2025-06-30|R3|015760,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한화에어로스페이스 (012450),RED,-9,HYBRID_D0_RISK_FILTER|2025-06-30|R1|012450,+1 먼저 / -3 먼저 / -5 도달 / -10 도달,🟢 GS건설 (006360),GREEN,6,HYBRID_D0_RISK_FILTER|2025-06-30|R2|006360,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 롯데케미칼 (011170),GREEN,7,HYBRID_D0_RISK_FILTER|2025-06-30|R3|011170,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,2.0,1.0,-14.551923215901303,-4.058444177000212,HYBRID 방어 우세,3,3,0,3,3,,015760|024720|090710,006360|011170|012450
2025-07-01,🔴 콜마홀딩스 (024720),RED,-6.0,V2|2025-07-01|R1|024720,+2 먼저 / -3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🔴 휴림로봇 (090710),RED,-14.0,V2|2025-07-01|R2|090710,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 휴림로봇 (090710),RED,-14.0,V2|2025-07-01|R3|090710,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟠 GS건설 (006360),ORANGE,-1,HYBRID_D0_RISK_FILTER|2025-07-01|R1|006360,-2 먼저 / D1 종가 양호 / 점심 양호,🔴 시프트업 (462870),RED,-14,HYBRID_D0_RISK_FILTER|2025-07-01|R2|462870,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 휴림로봇 (090710),RED,-14,HYBRID_D0_RISK_FILTER|2025-07-01|R3|090710,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,2.0,-13.498838084362115,-9.54307942688729,HYBRID 방어 우세,2,3,1,1,2,090710,024720,006360|462870
2025-07-02,🔴 휴림로봇 (090710),RED,-12.0,V2|2025-07-02|R1|090710,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 다날 (064260),GREEN,7.0,V2|2025-07-02|R2|064260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 유틸렉스 (263050),RED,-14.0,V2|2025-07-02|R3|263050,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 한화오션 (042660),RED,-6,HYBRID_D0_RISK_FILTER|2025-07-02|R1|042660,+1 먼저 / -3 먼저 / -5 도달 / D1 종가 양호,🔴 HD현대중공업 (329180),RED,-10,HYBRID_D0_RISK_FILTER|2025-07-02|R2|329180,-3 먼저 / -5 도달 / D1 종가 -3 이하,🔴 SNT에너지 (100840),RED,-7,HYBRID_D0_RISK_FILTER|2025-07-02|R3|100840,+1 먼저 / -3 먼저 / -5 도달,1.0,2.0,0.0,3.0,-9.747867494179554,-8.112613093232309,V2 공격 우세,3,3,0,3,3,,064260|090710|263050,042660|100840|329180
2025-07-03,🔴 로킷헬스케어 (376900),RED,-14.0,V2|2025-07-03|R1|376900,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 에코플라스틱 (038110),RED,-14.0,V2|2025-07-03|R2|038110,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 다날 (064260),GREEN,7.0,V2|2025-07-03|R3|064260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화오션 (042660),RED,-12,HYBRID_D0_RISK_FILTER|2025-07-03|R1|042660,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 HD현대중공업 (329180),RED,-9,HYBRID_D0_RISK_FILTER|2025-07-03|R2|329180,+2 먼저 / -3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 SNT에너지 (100840),RED,-10,HYBRID_D0_RISK_FILTER|2025-07-03|R3|100840,+1 먼저 / -3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,1.0,2.0,0.0,3.0,-6.434955115109545,-6.3886727996018875,V2 공격 우세,3,3,0,3,3,,038110|064260|376900,042660|100840|329180
2025-07-04,🟢 다날 (064260),GREEN,7.0,V2|2025-07-04|R1|064260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 로킷헬스케어 (376900),RED,-7.0,V2|2025-07-04|R2|376900,+1 먼저 / -3 먼저 / -5 도달,🟢 미투온 (201490),GREEN,7.0,V2|2025-07-04|R3|201490,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화오션 (042660),GREEN,4,HYBRID_D0_RISK_FILTER|2025-07-04|R1|042660,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,7,HYBRID_D0_RISK_FILTER|2025-07-04|R2|329180,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한국항공우주 (047810),GREEN,3,HYBRID_D0_RISK_FILTER|2025-07-04|R3|047810,+3 먼저 / -2 먼저 / D1 종가 양호 / 점심 양호,2.0,1.0,3.0,0.0,-2.012456006972404,-1.5765192165208883,HYBRID 방어 우세,3,3,0,3,3,,064260|201490|376900,042660|047810|329180
2025-07-07,🔴 다날 (064260),RED,-13.0,V2|2025-07-07|R1|064260,+1 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 로킷헬스케어 (376900),RED,2.0,V2|2025-07-07|R2|376900,+3 먼저 / -1 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 미투온 (201490),RED,1.0,V2|2025-07-07|R3|201490,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🟢 한화오션 (042660),GREEN,7,HYBRID_D0_RISK_FILTER|2025-07-07|R1|042660,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,7,HYBRID_D0_RISK_FILTER|2025-07-07|R2|329180,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한국항공우주 (047810),GREEN,5,HYBRID_D0_RISK_FILTER|2025-07-07|R3|047810,+3 먼저 / -1 먼저 / D1 종가 양호 / 점심 양호,0.0,3.0,3.0,0.0,-12.642144258997241,0.03070813356355795,HYBRID 방어 우세,3,3,0,3,3,,064260|201490|376900,042660|047810|329180
